f_pairwise	q_bray_curtis	q_jensen_shannon	q_jaccard	q_endemic	f_singleinv	f_coalescence
0.14611172628163835	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.0	0.0
0.545343099471922	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.36363636363636365	0.0	0.0
0.9454068152804397	0.6694214876033058	0.6694214876033058	0.6694214876033058	0.6694214876033058	0.3836525169815908	0.41105244561976884
0.480781715316954	0.32653061224489793	0.32653061224489793	0.32653061224489793	0.32653061224489793	0.35500132216918173	0.330992026385533
0.39623661408023564	0.21052631578947367	0.21052631578947367	0.21052631578947367	0.21052631578947367	0.36580218079456134	0.34143456148757745
0.024147934874473847	0.5454545454545454	0.5454545454545454	0.5454545454545454	0.5454545454545454	6.0672868253571495e-05	3.763817571374778e-06
0.8306878120280965	0.60431654676259	0.60431654676259	0.60431654676259	0.60431654676259	0.4229636432061947	0.194063299085432
0.0007031026552562846	0.2	0.2	0.2	0.2	0.0	0.0
0.0	0.5	0.5	0.5	0.5	0.0	0.33133576602500575
0.7059603536084664	0.6470588235294118	0.6470588235294118	0.6470588235294118	0.6470588235294118	0.5095415090539656	0.5038545239672181
0.7146236440850542	0.3913043478260869	0.3913043478260869	0.3913043478260869	0.3913043478260869	0.010703971528117324	0.003334763419818838
1.0	0.3529411764705882	0.3529411764705882	0.3529411764705882	0.3529411764705882	0.2401648509877726	0.2407988721269325
0.0	0.3137254901960785	0.3137254901960785	0.3137254901960785	0.3137254901960785	0.0	0.0
0.9690593414454944	0.375	0.375	0.375	0.375	0.34267143928729465	0.3391948355197451
0.9971031142339797	0.5038167938931298	0.5038167938931298	0.5038167938931298	0.5038167938931298	0.27558094942407607	0.2853446312289919
NA	0.5714285714285715	0.5714285714285715	0.5714285714285715	0.5714285714285715	0.17634218142489205	0.1819706698429386
0.0	0.37209302325581395	0.37209302325581395	0.37209302325581395	0.37209302325581395	0.00013279315437198777	0.49910415789380824
NA	0.30769230769230765	0.30769230769230765	0.30769230769230765	0.30769230769230765	0.3106823137814618	0.33248135393963535
0.5145222476168108	0.6774193548387096	0.6774193548387096	0.6774193548387096	0.6774193548387096	0.07333235289356617	0.06764141510957351
